0|kilomètre|1000
0|pied|0.3048
0|pouce|0.0254
0|verge|0.9144
0|mille|1609.344
1|millilitre|0.001
1|centimètre cube|0.001
1|litre|1
1|mètre cube|1000
1|once UK|0.0284130625
1|once US|0.0295735295625
1|pouce cube|0.016387063999928
1|pied cube|28.316846592392
1|pinte UK|0.56826125
1|pinte US|0.473176473
1|gallon UK|4.54609
1|baril de pétrole|158.98729492881
2|gramme|0.001
2|kilogramme|1
2|tonne|1000
2|once|0.028349523125
2|livre|0.45359237000021
0|mètres|1
0|222|222
2|222|22
